"","TARGET","ORIG_TRG_STRT","ORIG_TRG_STOP","TARGET_START","TARGET_STOP","TARGET_TEXT","SOURCE","ORIG_SRC_STRT","ORIG_SRC_STOP","SOURCE_START","SOURCE_STOP","SOURCE_TEXT","TYPE","DIFFICULTY","SYMBOL","AUTH","TARGET_KEYS","SOURCE_KEYS","WORDS","SEMANTIC","SYNTACTIC","SOUNDS","TOPIC_CONTENT","TOPIC_CONTEXT","FLAG","NOTES","SECONDARY","ANNOTATOR","SOCIAL_CONTENT","BATTLE_CONTENT","TRAVEL_CONTENT","RITUAL_CONTENT","SPEECH_CONTENT","FAMILY_CONTENT","DESCRIPTION_CONTENT","FATE_CONTENT","SENTIMENT_CONTENT","CHARACTER_CONTENT","SOCIAL_CONTEXT","BATTLE_CONTEXT","TRAVEL_CONTEXT","RITUAL_CONTEXT","SPEECH_CONTEXT","FAMILY_CONTEXT","DESCRIPTION_CONTEXT","FATE_CONTEXT","SENTIMENT_CONTEXT","CHARACTER_CONTEXT","TARGET_LENGTH","SOURCE_LENGTH","SOUNDS_NUMERIC","SYNTACTIC_NUMERIC","TOTAL_CONTENT","TOTAL_CONTEXT"
"1511","vergil.aeneid","1_644","1_644","1_644","1_644","passus amor) -rapidum- ad -navis- praemittit Achaten,","homer.iliad","10_54","10_54","10_54","10_54","-ῥίμφα- θέων παρὰ -νῆας-: ἐγὼ δ᾽ ἐπὶ Νέστορα δῖον",2,1,"",""," -rapidum- -navis-","-ῥίμφα-  -νῆας",0,2,"","","travel_by-land","charactertype_divine, fate_divineintervention, speeches-and-deliberation","","","","Libby",0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,2,5
"1512","vergil.aeneid","1_691","1_694","1_691","1_694","At -Venus- Ascanio placidam per membra quietem inrigat, et fotum gremio dea tollit in altos Idaliae lucos, ubi mollis amaracus illum floribus et -dulci- adspirans complectitur umbra.","homer.iliad","3_380","3_382","3_380b","3_382","τὸν δ᾽ ἐξήρπαξ᾽ -Ἀφροδίτη- ῥεῖα μάλ᾽ ὥς τε θεός, ἐκάλυψε δ᾽ ἄρ᾽ ἠέρι πολλῇ, κὰδ δ᾽ εἷσ᾽ ἐν θαλάμῳ -εὐώδεϊ- κηώεντι.",2,1,"","","-dulci--Venus-","-εὐώδεϊ- -Ἀφροδίτη-",0,2,"","","charactertype_divine_specificindividual, charactertype_hero, fate_divineintervention, travel_by-air","sentiment_passion","","","","Libby",0,0,2,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,1,0,4,3,0,0,8,1
"1513","vergil.aeneid","1_688","1_688","1_688a","1_688a","occultum -inspires- ignem fallasque veneno.","homer.iliad","15_262","15_262","15_262","15_262","ὣς εἰπὼν -ἔμπνευσε- μένος μέγα ποιμένι λαῶν.",2,1,"","","inspires","ἔμπνευσε",0,1,"","","","charactertype_divine, charactertype_hero, sentiment_passion, fate_divineintervention, speeches-and-deliberation, social-intercourse_divine-visit","","","","Libby",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,3,1,1,0,0,0,8
"1514","vergil.aeneid","","","1_314","1_320","Cui mater media sese tulit obvia silva, virginis os habitumque gerens, et virginis arma Spartanae, vel qualis equos Threissa fatigat Harpalyce, volucremque fuga praevertitur Hebrum. Namque -umeris- de more habilem suspenderat arcum venatrix, dederatque comam diffundere ventis, nuda genu, nodoque sinus collecta fluentis.","homer.odyssey","","","13_221 b","13_225","πόλλ᾽ ὀλοφυρόμενος. σχεδόθεν δέ οἱ ἦλθεν Ἀθήνη, ἀνδρὶ δέμας εἰκυῖα νέῳ, ἐπιβώτορι μήλων, παναπάλῳ, οἷοί τε ἀνάκτων παῖδες ἔασι, δίπτυχον ἀμφ᾽ -ὤμοισιν- ἔχουσ᾽ εὐεργέα λώπην: ποσσὶ δ᾽ ὑπὸ λιπαροῖσι πέδιλ᾽ ἔχε, χερσὶ δ᾽ ἄκοντα.",5,1,"","","umeris","ὤμοισιν",0,1,"","","charactertype_divine, fate_divineintervention, description_character, description_object, social-intercourse_disguise","charactertype_hero, travel_in-progress, travel_by-land, social-intercourse_greeting, social-intercourse_conversation, social-intercourse_divine-visit","","","","Libby",1,0,0,0,0,0,3,2,0,2,3,0,3,0,0,0,0,0,0,2,7,5,0,0,8,8
"1515","vergil.aeneid","","","1_314","1_320","Cui mater media sese tulit obvia silva, virginis os habitumque gerens, et virginis arma Spartanae, vel qualis equos Threissa fatigat Harpalyce, volucremque fuga praevertitur Hebrum. Namque umeris de more habilem suspenderat arcum -venatrix-, dederatque comam diffundere ventis, nuda genu, nodoque sinus collecta fluentis.","homer.odyssey","","","6_102","6_104","οἵη δ᾽ Ἄρτεμις εἶσι κατ᾽ οὔρεα -ἰοχέαιρα-, ἢ κατὰ Τηΰγετον περιμήκετον ἢ Ἐρύμανθον, τερπομένη κάπροισι καὶ ὠκείῃς ἐλάφοισι:",3,1,"","","venatrix","ἰοχέαιρα",0,1,"","","charactertype_divine, description_character","charactertype_hero, fate_divineintervention, social-intercourse_greeting","","","","Libby",0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,2,0,2,7,3,0,0,4,5
"1516","vergil.aeneid","","","1_469","1_473","Nec procul hinc Rhesi niveis tentoria velis adgnoscit lacrimans, primo quae prodita somno Tydides multa vastabat caede cruentus, ardentisque avertit -equos- in castra, prius quam pabula gustassent -Troiae- Xanthumque bibissent.","homer.iliad","","","23_290","23_292","τῷ δ᾽ ἐπὶ -Τυδεΐδης- ὦρτο κρατερὸς Διομήδης, -ἵππους- δὲ -Τρῳοὺς- ὕπαγε ζυγόν, οὕς ποτ᾽ ἀπηύρα Αἰνείαν, ἀτὰρ αὐτὸν ὑπεξεσάωσεν Ἀπόλλων.",2,1,"","","-equos-  -Troiae-","-ἵππους- -Τρῳοὺς- ",0,2,"","","charactertype_hero_specificindividual, description_object, travel_by-land, battle","charactertype_divine","","","","Libby",0,1,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,2,5,3,0,0,8,2
"1517","vergil.aeneid","","","1_752 b","1_752 b","nunc -quantus- Achilles.","homer.iliad","","","21_108","21_108","οὐχ ὁράᾳς -οἷος- καὶ ἐγὼ καλός τε -μέγας- τε;",2,1,"","","quantus","οἷος μέγας",0,1,"","","description_character","","","","","Libby",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0
"1518","vergil.aeneid","","","1_5","1_5","-multa- quoque et bello -passus-, dum conderet -urbem,-","homer.odyssey","","","1_3","1_4","-πολλῶν- δ᾽ ἀνθρώπων ἴδεν -ἄστεα- καὶ νόον ἔγνω, -πολλὰ- δ᾽ ὅ γ᾽ ἐν πόντῳ -πάθεν- ἄλγεα ὃν κατὰ θυμόν,",5,1,"","","-multa-  -passus-","-πολλῶν-  -ἄστεα- -πολλὰ-  -πάθεν- ",0,2,"","","charactertype_hero,  sentiment_sadness, description_character","charactertype_divine, sentiment_frustration, sentiment_anger, fate_divineintervention, fate_death, travel_by-sea, battle","","","","Libby",0,0,0,0,0,0,2,0,2,2,0,1,2,0,0,0,0,3,3,2,1,2,0,0,6,11
"1519","vergil.aeneid","","","1_15","1_15","quam Iuno fertur terris magis omnibus unam","homer.odyssey","","","1_264","1_264","δῶκεν, ἐπεί ῥα θεοὺς νεμεσίζετο αἰὲν ἐόντας,",2,3,"","","","",0,0,"","","charactertype_divine, description_character","charactertype_hero, sentiment_anger, fate_divineintervention, travel_by-sea","","","","Libby",0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,2,2,2,1,1,0,0,4,8
"1520","vergil.aeneid","","","1_330 a","1_330 a","sis felix, nostrumque leves, -quaecumque-, laborem","homer.odyssey","","","5_445 a","5_445 a","κλῦθι, ἄναξ, -ὅτις- ἐσσί",2,3,"","","quaecumque","ὅτις",0,1,"","","charactertype_divine","charactertype_hero, sentiment_reverence, fate_divineintervention","","","","Libby",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,1,1,0,0,2,6
"1521","vergil.aeneid","","","1_335 b","1_335 b","'Haud equidem tali me dignor honore;","homer.odyssey","","","7_208","7_209","‘Ἀλκίνο᾽, ἄλλο τί τοι μελέτω φρεσίν: οὐ γὰρ ἐγώ γε ἀθανάτοισιν ἔοικα, τοὶ οὐρανὸν εὐρὺν ἔχουσιν,",2,1,"","","","",0,0,"","","social-intercourse_conversation","social-intercourse_disguise, speeches-and-deliberation_persuasion","","","","Libby",1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,2,0,0,1,3
"1522","vergil.aeneid","","","1_375","1_375","Nos Troia antiqua, -si- vestras -forte- per -auris- ","homer.odyssey","","","15_403","15_403","νῆσός τις Συρίη κικλήσκεται, -εἴ- -που- -ἀκούεις,-",2,1,"","","-si- -forte- per -auris- ","-εἴ- -που- -ἀκούεις,-",0,3,"conditional","","social-intercourse_conversation","social-intercourse_reminiscence","","","","Libby",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
"1523","vergil.aeneid","","","1_378","1_379","-Sum- pius Aeneas, raptos -qui- ex hoste Penates classe veho mecum, -fama- super -aethera- notus.","homer.odyssey","","","9_19","9_20","-εἴμ᾽- Ὀδυσεὺς Λαερτιάδης, -ὃς- πᾶσι δόλοισιν ἀνθρώποισι μέλω, καί μευ -κλέος- -οὐρανὸν- ἵκει.",5,1,"","","-Sum- -qui- -fama- -aethera- ","-εἴμ᾽- -ὃς- -κλέος- -οὐρανὸν- ",0,4,"relative_clause","","social-intercourse_greeting, description_character, charactertype_hero","travel_in-progress","","","","Libby",1,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,2,2,0,1,5,2
"1524","vergil.aeneid","","","1_402","1_405","-Dixit-, et avertens rosea cervice refulsit, ambrosiaeque comae divinum vertice odorem spiravere, pedes vestis defluxit ad imos, et vera incessu patuit dea. Ille ubi matrem","homer.odyssey","","","13_287","13_289","ὣς -φάτο-, μείδησεν δὲ θεὰ γλαυκῶπις Ἀθήνη, χειρί τέ μιν κατέρεξε: δέμας δ᾽ ἤϊκτο γυναικὶ καλῇ τε μεγάλῃ τε καὶ ἀγλαὰ ἔργα ἰδυίῃ:",5,1,"","","-Dixit-","-φάτο-",0,1,"","","social-intercourse_disguise, social-intercourse_divine-visit, social-intercourse_conversation, description_character","social-intercourse_recognition, fate_divineintervention, charactertype_hero, charactertype_divine","","","","Libby",3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,3,4,3,0,0,5,6
"1525","vergil.aeneid","","","1_415","1_417","Ipsa Paphum sublimis -abit-, -sedesque- revisit -laeta- suas, -ubi- templum illi, centumque Sabaeo ture calent arae, sertisque recentibus halant.","homer.odyssey","","","6_41","6_47","ἡ μὲν ἄρ' ὣς εἰποῦσ' -ἀπέβη- γλαυκῶπις Ἀθήνη  Οὔλυμπόνδ', -ὅθι- φασὶ θεῶν -ἕδος- ἀσφαλὲς αἰεὶ  ἔμμεναι. οὔτ' ἀνέμοισι τινάσσεται οὔτε ποτ' ὄμβρῳ  δεύεται οὔτε χιὼν ἐπιπίλναται, ἀλλὰ μάλ' αἴθρη  πέπταται ἀνέφελος, λευκὴ δ' ἐπιδέδρομεν αἴγλη:  τῷ ἔνι τέρπονται -μάκαρες- θεοὶ ἤματα πάντα.  ἔνθ' ἀπέβη γλαυκῶπις, ἐπεὶ διεπέφραδε κούρῃ. ",3,2,"","","-abit-, -sedesque- -laeta- -ubi-","-ἀπέβη- -ὅθι-  -μάκαρες- -ἕδος-",0,4,"","","travel_departure, description_place, charactertype_divine","social-intercourse_divine-visit","","","","Libby",0,0,2,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,3,7,0,0,6,1
"1526","vergil.aeneid","1_592","1_592","1_592","1_593","-quale- manus addunt ebori decus, aut ubi flavo -argentum- Pariusve lapis -circumdatur- -auro.-","homer.odyssey","6_232","6_234","6_232","6_234","-ὡς- δ᾽ ὅτε τις -χρυσὸν- -περιχεύεται- -ἀργύρῳ- ἀνὴρ ἴδρις, ὃν Ἥφαιστος δέδαεν καὶ Παλλὰς Ἀθήνη τέχνην παντοίην, χαρίεντα δὲ ἔργα τελείει,",5,1,"","Knauer","-quale--argentum-  -circumdatur- -auro.-"," -ὡς-  -χρυσὸν- -περιχεύεται- -ἀργύρῳ-",0,4,"simile","","description_character, description_simile, charactertype_hero","social-intercourse_hospitality, social-intercourse_hospitality_guest-arrival-andor-reception, travel_arrival","","","","Libby",0,0,0,0,0,0,3,0,0,2,2,0,2,0,0,0,0,0,0,0,2,3,0,1,5,4
"1527","vergil.aeneid","1_593","1_593","1_593","1_593","argentum Pariusve lapis -circumdatur- -auro.-","homer.odyssey","3_426","3_426","3_426","3_426","ἐλθεῖν, ὄφρα βοὸς -χρυσὸν- κέρασιν -περιχεύῃ.-",2,5,"","Knauer","-circumdatur- -auro.-"," -χρυσὸν- -περιχεύῃ.-",0,2,"","","","social-intercourse_hospitality, charactertype_hero","","","","Libby",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,3
"1528","vergil.aeneid","","","1_43","1_43","disiecitque rates -evertitque- -aequora- -ventis-","homer.odyssey","","","5_291","5_292","ὣς εἰπὼν σύναγεν νεφέλας, -ἐτάραξε- δὲ -πόντον- χερσὶ τρίαιναν ἑλών: πάσας δ᾽ ὀρόθυνεν -ἀέλλας-",3,2,"","","-evertitque- -aequora- -ventis-"," -ἐτάραξε- -πόντον- -ἀέλλας-",0,3,"","","travel_by-sea, charactertype_divine, charactertype_hero","speeches-and-deliberation_deliberation-andor-monolouge, description_place, fate_divineintervention, sentiment_anger","","","","Libby",0,0,2,0,0,0,0,0,0,3,0,0,0,0,2,0,2,2,2,0,1,2,0,0,5,8
"1529","vergil.aeneid","","","1_54","1_54","-imperio- premit ac vinclis et carcere -frenat.-","homer.odyssey","","","10_21","10_22","κεῖνον γὰρ -ταμίην- ἀνέμων ποίησε Κρονίων, ἠμὲν -παυέμεναι- ἠδ᾽ ὀρνύμεν, ὅν κ᾽ ἐθέλῃσι. ",3,1,"","","-imperio- -frenat.-","-ταμίην-  -παυέμεναι- ",0,2,"","","charactertype_divine, description_character","description_place, travel_by-sea, fate_divineintervention","","","","Libby",0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,2,2,0,0,1,2,0,0,4,6
"1530","vergil.aeneid","","","1_66","1_66","et mulcere dedit fluctus et -tollere- vento,","homer.odyssey","","","10_22","10_22","ἠμὲν παυέμεναι ἠδ᾽ -ὀρνύμεν-, ὅν κ᾽ ἐθέλῃσι.",4,1,"","","-tollere-","-ὀρνύμεν-,",0,1,"parallel_structure","","charactertype_divine, description_character","description_place, travel_by-sea, fate_divineintervention","","","","Libby",0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,2,2,0,0,1,1,0,1,4,6
"1531","vergil.aeneid","","","1_87","1_87","Insequitur clamorque -virum- -stridorque- rudentum","homer.odyssey","","","10_122","10_123","βάλλον: ἄφαρ δὲ κακὸς -κόναβος- κατὰ νῆας ὀρώρει -ἀνδρῶν- τ᾽ ὀλλυμένων νηῶν θ᾽ ἅμα ἀγνυμενάων:",3,2,"","","-virum- -stridorque-","-κόναβος- -ἀνδρῶν- ",0,2,"","","travel_by-sea, ","description_weather, charactertype_hero","","","","Libby",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,2,0,0,2,4
"1532","vergil.aeneid","","","1_92","1_92","-Extemplo- Aeneae -solvuntur- frigore -membra-:","homer.odyssey","","","5_406","5_406","καὶ -τότ᾽- Ὀδυσσῆος -λύτο- -γούνατα- καὶ φίλον ἦτορ,",4,1,"","","-Extemplo- -solvuntur- -membra-:","-τότ᾽--λύτο- -γούνατα-",0,3,"","","charactertype_hero, description_character, sentiment_sadness","travel_by-sea, ","","","","Libby",0,0,0,0,0,0,2,0,2,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,6,2
"1533","vergil.aeneid","","","1_633","1_636 a","Nec minus interea sociis ad litora mittit viginti tauros, magnorum horrentia centum terga suum, pinguis centum cum matribus agnos, munera laetitiamque dii.","homer.odyssey","","","10_460","10_460","ἀλλ᾽ ἄγετ᾽ ἐσθίετε βρώμην καὶ πίνετε οἶνον,",2,3,"","","","",0,0,"","","social-intercourse_hospitality","social-intercourse_conversation, social-intercourse_reputation-or-fame, charactertype_hero","","","","Libby",1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,4,1,0,0,1,4
"1534","vergil.aeneid","","","1_613","1_613","-Obstipuit- primo -aspectu- Sidonia Dido,","homer.odyssey","","","7_145 a","7_145 a","-θαύμαζον- δ᾽ -ὁρόωντες.-",5,1,"","","-Obstipuit- -aspectu-","-θαύμαζον-  -ὁρόωντες.-",0,2,"word_order","","social-intercourse_hospitality","social-intercourse_conversation, social-intercourse_reputation-or-fame, charactertype_hero","","","","Libby",1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,1,0,1,1,4
"1535","vergil.aeneid","","","1_102","1_102","Talia -iactanti- stridens Aquilone procella","homer.odyssey","","","5_313","5_313","ὣς ἄρα μιν -εἰπόντ᾽- ἔλασεν μέγα κῦμα κατ᾽ ἄκρης",4,1,"","","-iactanti-","-εἰπόντ᾽- ",0,1,"participial_phrase","","travel_by-sea, travel_in-progress","battle_deathscene, social-intercourse_reminiscence, social-intercourse_reputation-or-fame, speeches-and-deliberation_laments, description_place, description_weather, fate_death, sentiment_sadness, charactertype_hero","","","","Libby",0,0,3,0,0,0,0,0,0,0,2,2,0,0,2,0,3,2,2,2,1,1,0,1,3,15
"1536","vergil.aeneid","","","1_104","1_104","-Franguntur- remi; tum prora avertit, et undis","homer.odyssey","","","12_409","12_409","ἱστοῦ δὲ προτόνους -ἔρρηξ᾽- ἀνέμοιο θύελλα",2,1,"","","-Franguntur-","-ἔρρηξ᾽-",0,1,"","","travel_by-sea, travel_in-progress","description_place, description_weather, charactertype_hero","","","","Libby",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,1,0,0,3,5
"1537","vergil.aeneid","","","1_133","1_133","Iam -caelum- -terramque- meo sine numine, venti,","homer.odyssey","","","5_294","5_294","-γαῖαν- ὁμοῦ καὶ πόντον: ὀρώρει δ᾽ -οὐρανόθεν- νύξ.",3,2,"","","-caelum- -terramque-","-γαῖαν- -οὐρανόθεν- ",0,2,"","","travel_by-sea, travel_in-progress","charactertype_divine_specificindividual, charactertype_hero, sentiment_anger, fate_divineintervention, description_weather, description_place, speeches-and-deliberation","","","","Libby",0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,4,1,1,0,0,3,12
"1538","vergil.aeneid","","","1_140a","1_140a","vestras, Eure, domos;","homer.odyssey","","","12_82","12_82","νῆα παρὰ γλαφυρὴν ἰθύνετε, φαίδιμ᾽ Ὀδυσσεῦ.",2,4,"","","","",0,0,"","","","travel_by-sea, speeches-and-deliberation, description_place, fate_divineintervention, charactertype_divine","","","","Libby",0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,2,0,2,1,1,0,0,0,9
"1539","vergil.aeneid","","","1_145","1_145","detrudunt navis scopulo; levat ipse -tridenti;-","homer.odyssey","","","4_506","4_506","αὐτίκ᾽ ἔπειτα -τρίαιναν- ἑλὼν χερσὶ στιβαρῇσιν",2,1,"","","-tridenti;-","-τρίαιναν-",0,1,"","","charactertype_divine","sentiment_anger, fate_divineintervention, description_weather","","","","Libby",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,0,1,1,0,0,2,6
"1540","vergil.aeneid","","","1_178","1_178","expediunt -fessi- rerum, frugesque receptas","homer.odyssey","","","10_143","10_143","κείμεθ᾽ ὁμοῦ -καμάτῳ- τε καὶ ἄλγεσι θυμὸν ἔδοντες.",2,2,"","","-fessi-","-καμάτῳ-",0,1,"","","sentiment_sadness","charactertype_hero, description_place","","","","Libby",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,1,1,0,0,2,4
"1541","vergil.aeneid","","","1_162","1_163","Hinc atque hinc vastae rupes -geminique- -minantur- in -caelum- *scopuli*, quorum sub vertice -late-","homer.odyssey","","","12_73","12_73","οἱ δὲ -δύω- *σκόπελοι* ὁ μὲν -οὐρανὸν- -εὐρὺν- -ἱκάνει-",3,5,"","","-geminique- -minantur- -caelum- *scopuli*,  -late-"," -δύω- *σκόπελοι*  -οὐρανὸν- -εὐρὺν- -ἱκάνει-",0,5,"","","description_place","travel_by-sea","","","","Libby",0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,2,2
"1542","vergil.aeneid","","","1_164b","1_164b","tum -silvis- scaena coruscis","homer.odyssey","","","19_431b","19_431b","αἰπὺ δ᾽ ὄρος προσέβαν καταειμένον -ὕλῃ-",2,1,"","","-silvis-"," -ὕλῃ-",0,1,"","","description_place","","","","","Libby",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0
"1543","vergil.aeneid","","","1_168b","1_169","hic fessas non -vincula- -navis- ulla tenent, unco non alligat ancora morsu.","homer.odyssey","","","13_100","13_101","ἔκτοθεν: ἔντοσθεν δέ τ᾽ ἄνευ -δεσμοῖο- μένουσι -νῆες- ἐΰσσελμοι, ὅτ᾽ ἂν ὅρμου μέτρον ἵκωνται.",2,1,"","","-vincula- -navis-","-δεσμοῖο-  -νῆες- ",0,2,"","","description_place, travel_by-sea","","","","","Libby",0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0
"1544","vergil.aeneid","","","1_171b","1_172","ac magno -telluris- amore egressi optata potiuntur Troes harena,","homer.odyssey","","","5_463b","5_463b","κύσε δὲ ζείδωρον -ἄρουραν.-",5,1,"","","-telluris-","-ἄρουραν.-",0,2,"","","charactertype_hero, sentiment_happiness","description_place, travel_by-sea","","","","Libby",0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,0,0,0,2,1,0,0,4,4
"1545","vergil.aeneid","","","1_180","1_180","Aeneas scopulum interea conscendit, et omnem","homer.odyssey","","","13_117","13_117","πρῶτον Ὀδυσσῆα γλαφυρῆς ἐκ νηὸς ἄειραν",2,1,"","","","",0,0,"","","charactertype_hero","description_place, travel_by-sea","","","","Libby",0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,4
"1546","vergil.aeneid","","","1_184 a","1_184 a","Navem in -conspectu- nullam","homer.odyssey","","","10_98","10_98","ἔνθα μὲν οὔτε βοῶν οὔτ᾽ ἀνδρῶν -φαίνετο- ἔργα,",2,1,"","","-conspectu-","-φαίνετο-",0,1,"","","charactertype_hero","description_place, travel_by-sea","","","","Libby",0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,1,1,0,0,2,4
